Date,Close,High,Low,Open,Volume
2015-08-27,166.56655883789062,166.69193629886527,163.17287284538895,164.68582039582773,274143900
2015-08-28,166.5749053955078,167.04299823430685,165.43810303503588,165.9229171193844,160414400
2015-08-31,165.22915649414062,166.44955250791443,164.67747010073978,165.5969474230745,163298800
2015-09-01,160.29745483398438,162.8051064676503,159.42812845841777,161.42589041638857,256000400
2015-09-02,163.3400421142578,163.3818388515123,160.84074517949205,162.67968682752803,160269300
2015-09-03,163.4570770263672,165.54678649294164,162.96390865335349,164.05054737231268,152087800
2015-09-04,160.9828338623047,162.0444097005393,160.16367143231324,161.20017178067064,207081000
2015-09-08,165.028564453125,165.17903019862646,163.1394712911374,163.78310551299384,116025700
2015-09-09,162.82177734375,166.73371962083738,162.4539992362937,166.60834216995147,149347700
2015-09-10,163.70785522460938,164.8530120043565,162.3704359782991,162.6295579280601,158611100
2015-09-11,164.4517822265625,164.5186544606328,162.60447342977204,163.31497975651632,119691200
2015-09-14,163.8416290283203,164.67751308331736,163.3568147458726,164.6273620807501,79452000
2015-09-15,165.8895263671875,166.33254381905883,163.79981659248259,164.34313603207536,113806200
2015-09-16,167.32723999023438,167.51950247858431,165.84773460854305,166.1904500829999,99581600
2015-09-17,166.9510498046875,169.59244538903175,166.57490468615245,167.19346322311608,276046600
2015-09-18,164.2228546142578,166.93679233260318,163.81115036110563,164.44132249149104,223657500
2015-09-21,165.07150268554688,166.09657093916724,164.02121575026516,165.05469450473444,105726200
2015-09-22,162.9289093017578,163.3910381019392,161.79459432139305,162.90370344182836,153890900
2015-09-23,162.66842651367188,163.56746535756787,162.08866614231047,163.09693891729887,92790600
2015-09-24,162.0802459716797,162.54237470540022,160.11411225463215,161.45007392230164,159378800
2015-09-25,162.0382843017578,163.84477282247155,161.16443833367498,163.54228965211772,155054800
2015-09-28,157.97149658203125,161.24839834759015,157.6606158624,161.1391644424739,178515900
2015-09-29,158.06398010253906,159.42516070258506,157.06410487873185,158.19002222857446,159045600
2015-09-30,161.01319885253906,161.18124220471094,159.17309401717506,159.95450137417293,163452000
2015-10-01,161.43328857421875,161.7357716895095,159.49236059313813,161.39127453747872,131079000
2015-10-02,163.84469604492188,163.86990189556607,158.90414418457794,159.4503008639225,211003300
2015-10-05,166.76031494140625,166.987180448708,164.96222470108148,165.0714586158716,126320800
2015-10-06,166.18893432617188,167.18880916461603,165.52515887340002,166.6258571171056,110274500
2015-10-07,167.55018615722656,167.90308104765404,165.9285363764557,167.1216608595827,124307300
2015-10-08,169.0625762939453,169.3482512350333,166.8611663774427,167.16364949767825,153055200
2015-10-09,169.1633758544922,169.6422999150963,168.53320384467253,169.20538988598997,107069200
2015-10-12,169.32301330566406,169.52466013370486,168.81047291625748,169.23898524672592,56395600
2015-10-13,168.2559814453125,169.86082309690977,168.08793808544954,168.5920681650384,88038700
2015-10-14,167.44931030273438,168.77687428386866,167.15523770734023,168.19711395062006,99106200
2015-10-15,170.0204620361328,170.02885971648277,167.7434342144632,168.11313728403783,134142200
2015-10-16,170.79347229003906,170.81026765079528,169.6591572155772,170.42376921922525,114580100
2015-10-19,170.87744140625,170.87744140625,169.83556520176546,170.1464459633123,76523900
2015-10-20,170.6590118408203,171.27237577728562,170.18848537882585,170.44055678943275,78448500
2015-10-21,169.60032653808594,171.2303609681213,169.43227038451462,171.07912581496848,102038000
2015-10-22,172.46546936035156,172.67552669492218,169.60029706067868,170.549747494738,174911700
2015-10-23,174.35604858398438,174.72575167820509,173.3393778957643,174.137593492348,144442300
2015-10-26,173.9275665283203,174.2384474479328,173.55786336938164,174.17963802949572,69033000
2015-10-27,173.5914764404297,173.92756322168123,172.91087955392862,173.25537683828924,77905800
2015-10-28,175.5659942626953,175.59120012816956,173.26377307679465,173.9275489024297,135906700
2015-10-29,175.465087890625,175.83479083740704,174.94414982245857,175.06178141271815,90525500
2015-10-30,174.7089080810547,175.97766279002747,174.54927525080592,175.65837148776131,131076900
2015-11-02,176.77587890625,176.96912809584242,174.91056844424497,175.03661055814953,86270800
2015-11-03,177.28843688964844,177.84299147541532,176.19613589913698,176.42300146983902,95246100
2015-11-04,176.75067138671875,177.7085324673243,176.21292504007855,177.58250317548837,96224500
2015-11-05,176.57420349121094,177.27159543254461,175.6835623774952,176.80946669781952,78408700
2015-11-06,176.48179626464844,176.71707231683058,175.15424495413396,176.22973767460425,110471500
2015-11-09,174.83497619628906,176.0197030058444,173.88551264837628,175.86845501142494,131008700
2015-11-10,175.23825073242188,175.2718670898659,174.0871404971983,174.35600725233144,75874600
2015-11-11,174.54925537109375,175.55752805918777,174.48203548243646,175.5071163479155,67846000
2015-11-12,172.1125946044922,173.97790497820498,172.0957992468074,173.50737854535558,121315200
2015-11-13,170.18006896972656,171.9697618199223,170.09605371636437,171.7008950599256,153577100
2015-11-16,172.76792907714844,172.82675127689907,169.87753849288947,169.99518289239074,117645200
2015-11-17,172.6419677734375,173.96112150855294,172.1462354127648,173.07889073209276,121123700
2015-11-18,175.38113403320312,175.52397153745966,173.07891296109688,173.1209141875527,121342500
